,State_Name,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Crop
14585,maharashtra,60,30,30,6.7,70.11,25.6,21000,25500,wheat
14586,maharashtra,120,40,20,5.66,607.48,26.36666667,119900,106700,cotton
14587,maharashtra,80,40,40,5.42,607.48,26.36666667,71600,96100,jowar
14588,maharashtra,20,40,20,5.54,607.48,26.36666667,50700,25000,moong
14589,maharashtra,80,40,40,5.66,607.48,26.36666667,1900,1200,rice
14590,maharashtra,30,15,30,6.44,607.48,26.36666667,2400,2100,sesamum
14591,maharashtra,20,60,20,5.52,607.48,26.36666667,76900,187900,soyabean
14592,maharashtra,50,60,30,5.52,607.48,26.36666667,500,200,sunflower
14593,maharashtra,80,40,40,5.5,70.11,25.6,1600,1000,jowar
14594,maharashtra,50,60,30,5.4,70.11,25.6,7700,4500,sunflower
14595,maharashtra,60,30,30,6.11,70.11,25.6,17600,19300,wheat
14596,maharashtra,120,40,20,5.34,607.48,26.36666667,446100,448100,cotton
14597,maharashtra,80,40,40,5.54,607.48,26.36666667,153500,184200,jowar
14598,maharashtra,20,40,20,5.36,607.48,26.36666667,48400,31500,moong
14599,maharashtra,80,40,40,5.46,607.48,26.36666667,5300,4600,rice
14600,maharashtra,30,15,30,6.58,607.48,26.36666667,7200,2400,sesamum
14601,maharashtra,20,60,20,5.68,607.48,26.36666667,77700,100900,soyabean
14602,maharashtra,50,60,30,5.4,607.48,26.36666667,700,300,sunflower
14603,maharashtra,60,30,30,6.6,70.11,25.6,24200,28800,wheat
14604,maharashtra,50,60,30,5.68,37.09,27.96666667,400,500,sunflower
14605,manipur,80,40,40,5.32,702.459,27.23333333,20,40,jute
14606,manipur,80,40,40,5.54,702.459,27.23333333,18360,48930,rice
14607,manipur,50,40,20,4.92,40.023,23.14,1010,450,rapeseed
14608,manipur,100,75,50,6.56,1350.025,26.01818182,440,5660,banana
14609,manipur,120,60,65,5.92,1350.025,26.01818182,10,20,onion
14610,manipur,180,60,90,5.02,1350.025,26.01818182,350,1830,potato
14611,manipur,25,60,100,5,1350.025,26.01818182,60,30,turmeric
14612,manipur,80,40,20,5.46,702.459,27.23333333,180,460,maize
14613,manipur,80,40,40,5.48,702.459,27.23333333,6170,6710,rice
14614,manipur,30,15,30,6.58,702.459,27.23333333,140,70,sesamum
14615,manipur,20,60,20,5.68,702.459,27.23333333,130,160,soyabean
14616,manipur,50,40,20,4.82,40.023,23.14,40,20,rapeseed
14617,manipur,100,75,50,6.32,1350.025,26.01818182,810,10420,banana
14618,manipur,180,60,90,5.1,1350.025,26.01818182,130,680,potato
14619,manipur,50,50,50,5.38,1350.025,26.01818182,30,130,tapioca
14620,manipur,25,60,100,4.98,1350.025,26.01818182,10,10,turmeric
14621,manipur,120,40,20,5.64,702.459,27.23333333,50,30,cotton
14622,manipur,80,40,20,5.56,702.459,27.23333333,840,1030,maize
14623,manipur,80,40,40,5.48,702.459,27.23333333,13730,25010,rice
14624,manipur,30,15,30,6.4,702.459,27.23333333,780,390,sesamum
14625,manipur,100,75,50,6.44,1350.025,26.01818182,390,5010,banana
14626,manipur,180,60,90,5.08,1350.025,26.01818182,60,310,potato
14627,manipur,25,60,100,5.02,1350.025,26.01818182,20,10,turmeric
14628,manipur,80,40,40,5.56,702.459,27.23333333,33650,81330,rice
14629,manipur,100,75,50,6.56,1350.025,26.01818182,550,7070,banana
14630,manipur,120,60,65,6.1,1350.025,26.01818182,60,130,onion
14631,manipur,180,60,90,5.04,1350.025,26.01818182,250,1310,potato
14632,manipur,80,40,40,5.68,702.459,27.23333333,15460,49120,rice
14633,manipur,120,60,65,6,1350.025,26.01818182,110,240,onion
14634,manipur,180,60,90,4.92,1350.025,26.01818182,100,520,potato
14635,manipur,80,40,20,5.36,702.459,27.23333333,2240,6400,maize
14636,manipur,80,40,40,5.34,702.459,27.23333333,24530,52880,rice
14637,manipur,30,15,30,6.42,702.459,27.23333333,60,30,sesamum
14638,manipur,20,60,20,5.32,702.459,27.23333333,200,240,soyabean
14639,manipur,50,40,20,4.88,40.023,23.14,360,160,rapeseed
14640,manipur,100,75,50,6.34,1350.025,26.01818182,670,8620,banana
14641,manipur,120,60,65,6.08,1350.025,26.01818182,80,170,onion
14642,manipur,80,40,20,5.36,702.459,27.23333333,10,20,maize
14643,manipur,80,40,40,5.58,702.459,27.23333333,9540,13070,rice
14644,manipur,100,75,50,6.6,1350.025,26.01818182,410,5270,banana
14645,manipur,180,60,90,4.9,1350.025,26.01818182,10,50,potato
14646,manipur,80,40,40,5.54,702.459,27.23333333,21770,57780,rice
14647,manipur,120,60,65,5.88,1350.025,26.01818182,20,40,onion
14648,manipur,180,60,90,4.92,1350.025,26.01818182,1060,5550,potato
14649,manipur,80,40,20,5.36,702.459,27.23333333,1070,2800,maize
14650,manipur,80,40,40,5.68,702.459,27.23333333,13840,30150,rice
14651,manipur,30,15,30,6.5,702.459,27.23333333,230,110,sesamum
14652,manipur,20,60,20,5.64,702.459,27.23333333,110,130,soyabean
14653,manipur,100,75,50,6.38,1350.025,26.01818182,240,3090,banana
14654,manipur,180,60,90,5.18,1350.025,26.01818182,160,840,potato
14655,manipur,25,60,100,4.94,1350.025,26.01818182,100,60,turmeric
14656,meghalaya,120,40,20,5.34,423.745,22.07,2730,1991,cotton
14657,meghalaya,80,40,40,5.48,423.745,22.07,312,2753,jute
14658,meghalaya,80,40,20,5.46,423.745,22.07,1094,1365,maize
14659,meghalaya,80,40,40,5.42,423.745,22.07,16970,24669,rice
14660,meghalaya,30,15,30,6.32,423.745,22.07,285,143,sesamum
14661,meghalaya,20,60,20,5.64,423.745,22.07,142,141,soyabean
14662,meghalaya,50,40,20,5.02,56.236,15.852,752,435,rapeseed
14663,meghalaya,80,40,40,5.48,56.236,15.852,100,200,rice
14664,meghalaya,100,40,140,6.14,1050.245,18.77818182,797,753,arecanut
14665,meghalaya,100,75,50,6.5,1050.245,18.77818182,1089,13665,banana
14666,meghalaya,180,60,90,4.88,1050.245,18.77818182,110,855,potato
14667,meghalaya,90,20,120,4.86,1050.245,18.77818182,256,797,sweetpotato
14668,meghalaya,50,50,50,5.46,1050.245,18.77818182,1472,7472,tapioca
14669,meghalaya,25,60,100,4.96,1050.245,18.77818182,100,612,turmeric
14670,meghalaya,80,40,20,5.68,423.745,22.07,2868,3241,maize
14671,meghalaya,80,40,40,5.4,423.745,22.07,16801,26372,rice
14672,meghalaya,50,40,20,5.18,56.236,15.852,12,7,rapeseed
14673,meghalaya,80,40,40,5.4,56.236,15.852,52,59,rice
14674,meghalaya,100,40,140,6.12,1050.245,18.77818182,1534,3052,arecanut
14675,meghalaya,100,75,50,6.32,1050.245,18.77818182,315,1369,banana
14676,meghalaya,180,60,90,4.96,1050.245,18.77818182,344,1852,potato
14677,meghalaya,90,20,120,5.16,1050.245,18.77818182,2014,5874,sweetpotato
14678,meghalaya,50,50,50,5.6,1050.245,18.77818182,29,396,tapioca
14679,meghalaya,25,60,100,4.98,1050.245,18.77818182,834,4896,turmeric
14680,meghalaya,80,40,20,5.58,423.745,22.07,1900,3784,maize
14681,meghalaya,80,40,40,5.66,423.745,22.07,5369,10233,rice
14682,meghalaya,30,15,30,6.68,423.745,22.07,35,17,sesamum
14683,meghalaya,20,60,20,5.36,423.745,22.07,194,164,soyabean
14684,meghalaya,80,40,40,5.36,56.236,15.852,10,10,rice
14685,meghalaya,100,40,140,6.16,1050.245,18.77818182,4568,4934,arecanut
14686,meghalaya,100,75,50,6.6,1050.245,18.77818182,662,8844,banana
14687,meghalaya,180,60,90,4.86,1050.245,18.77818182,10854,95635,potato
14688,meghalaya,90,20,120,5.06,1050.245,18.77818182,890,3436,sweetpotato
14689,meghalaya,50,50,50,5.42,1050.245,18.77818182,394,2143,tapioca
14690,meghalaya,25,60,100,4.96,1050.245,18.77818182,59,391,turmeric
14691,meghalaya,80,40,20,5.42,423.745,22.07,1565,3064,maize
14692,meghalaya,80,40,40,5.46,423.745,22.07,11507,26686,rice
14693,meghalaya,30,15,30,6.58,423.745,22.07,4,4,sesamum
14694,meghalaya,20,60,20,5.52,423.745,22.07,145,116,soyabean
14695,meghalaya,50,40,20,4.9,56.236,15.852,162,69,rapeseed
14696,meghalaya,80,40,40,5.4,56.236,15.852,190,367,rice
14697,meghalaya,100,40,140,5.9,1050.245,18.77818182,80,55,arecanut
14698,meghalaya,100,75,50,6.64,1050.245,18.77818182,775,13525,banana
14699,meghalaya,180,60,90,5.16,1050.245,18.77818182,14,60,potato
14700,meghalaya,90,20,120,5.18,1050.245,18.77818182,141,509,sweetpotato
14701,meghalaya,50,50,50,5.54,1050.245,18.77818182,14,60,tapioca
14702,meghalaya,25,60,100,4.84,1050.245,18.77818182,55,385,turmeric
14703,meghalaya,120,40,20,5.66,423.745,22.07,307,284,cotton
14704,meghalaya,80,40,40,5.5,423.745,22.07,376,1381,jute
14705,meghalaya,80,40,20,5.36,423.745,22.07,873,876,maize
14706,meghalaya,80,40,40,5.52,423.745,22.07,8757,10149,rice
14707,meghalaya,30,15,30,6.42,423.745,22.07,169,89,sesamum
14708,meghalaya,20,60,20,5.4,423.745,22.07,8,10,soyabean
14709,meghalaya,50,40,20,5,56.236,15.852,257,180,rapeseed
14710,meghalaya,80,40,40,5.68,56.236,15.852,273,482,rice
14711,meghalaya,100,40,140,5.9,1050.245,18.77818182,242,332,arecanut
14712,meghalaya,100,75,50,6.42,1050.245,18.77818182,268,3327,banana
14713,meghalaya,90,20,120,5,1050.245,18.77818182,117,387,sweetpotato
14714,meghalaya,50,50,50,5.6,1050.245,18.77818182,298,1665,tapioca
14715,meghalaya,120,40,20,5.64,423.745,22.07,4418,3274,cotton
